2018-10-09 15:01:21,b'RT @DKnightAuthor: #BuggyAndFriends adventures around a golf course new special edition out now with a VIP guest appearance @realDonaldTrum\xe2\x80\xa6'
2018-10-09 14:59:25,"b'The same individuals in the democrats party screming for impeachment on Kavanaugh, are the same people who denied a\xe2\x80\xa6 https://t.co/YohVyfbreW'"
2018-10-09 14:56:57,"b'@GOP @realDonaldTrump In November 6th, the #GOP #realDonaldTrump #POTUS and the #USA will #MAGA2018'"
2018-10-09 14:55:47,b'@elonmusk is doing for #Flint #Michigan what #realDonaldTrump @GOP &amp; #WhiteHose will not do &amp; that is to save our c\xe2\x80\xa6 https://t.co/T21yAps0WD'
2018-10-09 14:53:09,"b""@ananavarro Are you kidding me? What about those who target journalist here in our own country? I don't hear him sc\xe2\x80\xa6 https://t.co/RYCwwAlVdF"""
2018-10-09 14:50:36,b'Because a guy who thinks slavery was a choice would be able to help #realDonaldTrump....SMH\nhttps://t.co/9ortwYEidg'
2018-10-09 14:49:55,"b'@pnjaban @mikecokere @SFPD Again, where the F is Jeff Sessions and the DOJ, if anyone sneezed furing Holder/Lynch w\xe2\x80\xa6 https://t.co/vBQ9LyMPNR'"
2018-10-09 14:45:09,"b'@kylegriffin1 @MelissaChi1 #realdonaldtrump trifecta: fake tan, fake crowds, fake news.'"
2018-10-09 14:41:18,b'RT @JJS5547: That is an incredible video... must see to make your heart and hope soar. #jjs5547 #maga #walkaway #potus #redwave #trumpman #\xe2\x80\xa6'
2018-10-09 14:38:45,b'RT @GoodmanComedian: @realDonaldTrump I guarantee #NikkiHaley wants nothing to do with #KanyeWest #Kavanaugh #WhiteHouse &amp; especially #real\xe2\x80\xa6'
2018-10-09 14:36:19,"b'@realDonaldTrump As Long as Marijuana is on the DEA Schedule 1 list it cannot and will not be covered by Insurance,\xe2\x80\xa6 https://t.co/quU4muDEN3'"
2018-10-09 14:35:57,"b'@realDonaldTrump When will Marijuana be taken off of the Federal DEA schedule list?!?!  Mr. President, Pot is not j\xe2\x80\xa6 https://t.co/SF9SGgIqCo'"
2018-10-09 14:35:26,"b'@realDonaldTrump When will Marijuana be taken off of the Federal DEA schedule list?!?!  Mr. President, Pot is not j\xe2\x80\xa6 https://t.co/fWRGzQk4v9'"
2018-10-09 14:31:17,"b'RT @choisser: IF POLITICIANS ALLOWED OUR POLICE AND ICE TO DO THEIR JOB, AMERICA WOULD BE A MUCH SAFER COUNTRY! #MAGA #realDonaldTrump'"
2018-10-09 14:29:50,"b'Stay with it Andrew! #Resist Don\xe2\x80\x99t back down. They think they got us, but they\xe2\x80\x99re #realDonaldTrump wrong!\xe2\x80\xa6 https://t.co/RTiXJuiF8L'"
2018-10-09 14:29:22,"b'@AndrewGillum @realDonaldTrump Stay with it Andrew! #Resist Don\xe2\x80\x99t back down. They think they got us, but they\xe2\x80\x99re\xe2\x80\xa6 https://t.co/99zWUgop4t'"
2018-10-09 14:28:38,b'@cnnbrk WHY???\nTrump must give her another job!\n#realDonaldTrump'
2018-10-09 14:27:01,"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. #jjs5547 #maga #walkaway #potus #redwave #realDonaldTrum\xe2\x80\xa6"""
2018-10-09 14:24:21,b'RT @GoodmanComedian: @realDonaldTrump I guarantee #NikkiHaley wants nothing to do with #KanyeWest #Kavanaugh #WhiteHouse &amp; especially #real\xe2\x80\xa6'
2018-10-09 14:23:27,b'@realDonaldTrump I guarantee #NikkiHaley wants nothing to do with #KanyeWest #Kavanaugh #WhiteHouse &amp; especially #realDonaldTrump #NYTimes'
2018-10-09 14:21:19,b'@TheView @realDonaldTrump @foxandfriends #TheView #realDonaldTrump #foxandfriends #CNN #HotTopics #PBSnews #BBCnews\xe2\x80\xa6 https://t.co/RfYpGeLUht'
2018-10-09 14:20:00,"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... #jjs5547 #maga #walkaway #potus #redwave #realDonaldTrum\xe2\x80\xa6"""
2018-10-09 14:18:33,b'RT @JJS5547: @Ocasio2018 Listen up idiots...  #America IS NOT A DEMOCRACY ... #AMERICA IS A REPUBLIC... the #demonrats have twisted all our\xe2\x80\xa6'
2018-10-09 14:16:50,b'I believe @nikkihaley just told #Trump she disapproves of #BrettKavanaugh! #ImpeachTrumpNow\xe2\x80\xa6 https://t.co/OzcrSBoyzh'
2018-10-09 14:16:29,b'RT @JJS5547: @Ocasio2018 Listen up idiots...  #America IS NOT A DEMOCRACY ... #AMERICA IS A REPUBLIC... the #demonrats have twisted all our\xe2\x80\xa6'
2018-10-09 14:16:09,"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. #jjs5547 #maga #walkaway #potus #redwave #realDonaldTrum\xe2\x80\xa6"""
2018-10-09 14:15:43,"b""RT @JJS5547: Let's get this decree for every state. #jjs5547 #maga #walkaway #potus #redwave #realDonaldTrump #trumpman #tornadotrump #Vote\xe2\x80\xa6"""
2018-10-09 14:14:20,"b'#Realdonaldtrump.Stop characterizing Democrats as an ""angry mob"".  The angry mobs we see are your campaign rallies\xe2\x80\xa6 https://t.co/IN9DNbAkZc'"
2018-10-09 14:13:42,"b'IF POLITICIANS ALLOWED OUR POLICE AND ICE TO DO THEIR JOB, AMERICA WOULD BE A MUCH SAFER COUNTRY! #MAGA #realDonaldTrump'"
2018-10-09 14:12:45,b'@Football_Animal @obj Could get more popular than the #realdonaldtrump wig?'
2018-10-09 14:12:11,b'RT @JJS5547: @Ocasio2018 Listen up idiots...  #America IS NOT A DEMOCRACY ... #AMERICA IS A REPUBLIC... the #demonrats have twisted all our\xe2\x80\xa6'
2018-10-09 14:11:10,"b'RT @Aletheia_Now: Amen.......#realDonaldTrump  POTUS, WHY WOULD RURAL AREAS NEED 5G? DO ANIMALS NEED TO DIE OF CANCER TOO ? https://t.co/my\xe2\x80\xa6'"
2018-10-09 14:11:07,"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... #jjs5547 #maga #walkaway #potus #redwave #realDonaldTrum\xe2\x80\xa6"""
2018-10-09 14:10:35,"b""RT @JJS5547: Let's get this decree for every state. #jjs5547 #maga #walkaway #potus #redwave #realDonaldTrump #trumpman #tornadotrump #Vote\xe2\x80\xa6"""
2018-10-09 14:09:13,b'RT @JJS5547: @Ocasio2018 Listen up idiots...  #America IS NOT A DEMOCRACY ... #AMERICA IS A REPUBLIC... the #demonrats have twisted all our\xe2\x80\xa6'
2018-10-09 14:08:46,"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. #jjs5547 #maga #walkaway #potus #redwave #realDonaldTrum\xe2\x80\xa6"""
2018-10-09 14:08:25,"b'Amen.......#realDonaldTrump  POTUS, WHY WOULD RURAL AREAS NEED 5G? DO ANIMALS NEED TO DIE OF CANCER TOO ? https://t.co/mysjfwEd52'"
2018-10-09 14:08:04,"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. #jjs5547 #maga #walkaway #potus #redwave #realDonaldTrum\xe2\x80\xa6"""
2018-10-09 14:08:03,"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these #Demonrats now. They must see there's a conseque\xe2\x80\xa6"""
2018-10-09 14:07:31,"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. #jjs5547 #maga #walkaway #potus #redwave #realDonaldTrum\xe2\x80\xa6"""
2018-10-09 14:07:23,b'RT @JJS5547: That is an incredible video... must see to make your heart and hope soar. #jjs5547 #maga #walkaway #potus #redwave #trumpman #\xe2\x80\xa6'
2018-10-09 14:02:58,"b'RT @MichaelRomkey: ""The Democrats for their part seem to have a death wish. They have been shown, time and again, that identity politics an\xe2\x80\xa6'"
2018-10-09 14:02:57,b'RT @choisser: The worst part about \xe2\x80\x9closing\xe2\x80\x9d followers is you are blocked from following new ones! #realDonaldTrump'
2018-10-09 14:02:04,b'RT @JJS5547: That is an incredible video... must see to make your heart and hope soar. #jjs5547 #maga #walkaway #potus #redwave #trumpman #\xe2\x80\xa6'
2018-10-09 13:59:23,b'@realDonaldTrump Thanks for being a nut job!\n\n#realDonaldTrump\n#CrazyTime\n#OrangeNixon \n#TinfoilHats https://t.co/UCjjNtgjoe'
2018-10-09 13:48:19,"b'We were told #realDonaldTrump would ramp up the crazy as he is backed into to a corner, but who would have thought\xe2\x80\xa6 https://t.co/4wBLULMhPl'"
2018-10-09 13:45:28,"b'""The Democrats for their part seem to have a death wish. They have been shown, time and again, that identity politi\xe2\x80\xa6 https://t.co/UfCkzQByj4'"
2018-10-09 13:37:01,b'@ABC #RahmEmanuel has given up on #Chicago and blame the #African-Americans lack of moral character for the mess.\xe2\x80\xa6 https://t.co/A46U27vEB8'
2018-10-09 13:31:44,"b""RT @Adrian33609: @EdKrassen @janjan_collins It is like someone gave donald a U.S. credit card and he just can't stop spending. Trying to im\xe2\x80\xa6"""
2018-10-09 13:26:54,b'RT @rcs1218: The Kavanaugh fiasco will not be truly over unless after the Nov 6 elections the #gop retains both houses of Congress.\nGET OUT\xe2\x80\xa6'
2018-10-09 13:18:25,b'The worst part about \xe2\x80\x9closing\xe2\x80\x9d followers is you are blocked from following new ones! #realDonaldTrump'
2018-10-09 13:10:58,b'@GMA @DrJAshton @realDonaldTrump @CBSThisMorning @esa #GMA #realDonaldTrump #CBSThisMorning #esa #TODAYshow\xe2\x80\xa6 https://t.co/5uHwppoSRY'
2018-10-09 13:09:44,"b""RT @jeffreymmiller: #realDonaldTrump's Tea Party Leader charged with distributing explosives, possessing illegal machine gun parts and othe\xe2\x80\xa6"""
2018-10-09 13:09:28,b'@2christian @ChatByCC @BreitbartNews So much for @taylorswift13 endorsement. Why can\xe2\x80\x99t entertainers stick to entert\xe2\x80\xa6 https://t.co/fPs2IYMtjb'
2018-10-09 13:09:26,"b""A bizarre new movie about Satanist #realDonaldTrump offers a terrifying glimpse into 'Christian' Authoritarianism.\xe2\x80\xa6 https://t.co/3AJSB4kZ2m"""
2018-10-09 13:07:14,"b""#realDonaldTrump's Tea Party Leader charged with distributing explosives, possessing illegal machine gun parts and\xe2\x80\xa6 https://t.co/xfC7MmTn7i"""
2018-10-09 13:01:33,"b'RT @TigerGaming_com: SMART GUYS bet on #Politics at @TigerGaming_com \nWho will win the Next \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Presidential Election?  \n#realdonaldtrump,\xe2\x80\xa6'"
2018-10-09 13:01:33,b'RT @LifePatriot4: GOOD MORNING AMERICA!!! - WINNING IS AWESOME!\n#MAGA #realDonaldTrump  #MYPRESIDENT'
2018-10-09 12:55:24,b'RT @JJS5547: @Ocasio2018 Listen up idiots...  #America IS NOT A DEMOCRACY ... #AMERICA IS A REPUBLIC... the #demonrats have twisted all our\xe2\x80\xa6'
2018-10-09 12:55:12,"b'""STEPHEN MILLER"":\n  (Senior #POLITICAL\n        #POLICY Advisor):\n   *https://t.co/PjFWL5yzkR\n1.*\xe2\x80\xa6 https://t.co/KGwdNJT3EM'"
2018-10-09 12:54:27,"b""RT @JJS5547: What I don't get.. what did and does Obama have on all these people that they lost their positions and reputations for.. #MAGA\xe2\x80\xa6"""
2018-10-09 12:52:21,b'RT @LifePatriot4: GOOD MORNING AMERICA!!! - WINNING IS AWESOME!\n#MAGA #realDonaldTrump  #MYPRESIDENT'
2018-10-09 12:51:06,"b'@AnthemRespect Amen! I\xe2\x80\x99ve lived in Alaska, and the population is smaller than most US cities...and it is a Red stat\xe2\x80\xa6 https://t.co/9pruYPp816'"
2018-10-09 12:49:02,b'Remember #MAGA vote Red.#TEAMMAGA #realDonaldTrump https://t.co/KMsLuxMpu0'
2018-10-09 12:37:22,b'Trump sees only his own victimhood as he apologises to Kavanaugh #realDonaldTrump All of you rich entitled white me\xe2\x80\xa6 https://t.co/JJASntkSpm'
2018-10-09 12:25:02,b'SMART GUYS bet on #Politics at @TigerGaming_com \nWho will win the Next \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Presidential Election?  \n#realdonaldtrump\xe2\x80\xa6 https://t.co/8Z7HgjjN2t'
2018-10-09 12:22:33,b'#POTUS\n#realDonaldTrump\n#MAGA\n#WWG1WGA\n#Q\n#Qanon8chan\n#WhoisQanon\n#QAnon\n#8chan\n#endthefedreserve\xe2\x80\xa6 https://t.co/AwRGlOuiCK'
2018-10-09 12:19:53,b'#POTUS\n#realDonaldTrump\n#MAGA\n#WWG1WGA\n#Q\n#Qanon8chan\n#WhoisQanon\n#QAnon\n#8chan\n#endthefedreserve\xe2\x80\xa6 https://t.co/iK42ZULn8n'
2018-10-09 12:18:56,b'#POTUS\n#realDonaldTrump\n#MAGA\n#WWG1WGA\n#Q\n#Qanon8chan\n#WhoisQanon\n#QAnon\n#8chan\n#endthefedreserve\xe2\x80\xa6 https://t.co/C9VwAA2fYm'
2018-10-09 12:18:55,b'#POTUS\n#realDonaldTrump\n#MAGA\n#WWG1WGA\n#Q\n#Qanon8chan\n#WhoisQanon\n#QAnon\n#8chan\n#endthefedreserve\xe2\x80\xa6 https://t.co/YwULy4lBZd'
2018-10-09 12:17:12,b'GOOD MORNING AMERICA!!! - WINNING IS AWESOME!\n#MAGA #realDonaldTrump  #MYPRESIDENT'
2018-10-09 12:16:11,b'#POTUS\n#realDonaldTrump\n#MAGA\n#WWG1WGA\n#Q\n#Qanon8chan\n#WhoisQanon\n#QAnon\n#8chan\n#endthefedreserve\xe2\x80\xa6 https://t.co/g9krc96jCi'
2018-10-09 12:15:36,b'#POTUS\n#realDonaldTrump\n#MAGA\n#WWG1WGA\n#Q\n#Qanon8chan\n#WhoisQanon\n#QAnon\n#8chan\n#endthefedreserve\xe2\x80\xa6 https://t.co/s8cr1vWiKv'
2018-10-09 12:13:02,"b'@dcexaminer Paul chamber of commerce Ryan has been a bad dream for the republicans, you let Rino run the city, gave\xe2\x80\xa6 https://t.co/5bzxC04EZK'"
2018-10-09 12:08:26,"b""RT @jeffreymmiller: American Women are angry at CORRUPT Russian Puppet #realDonaldTrump and his #GOP. And it's not just about Alcoholic RAP\xe2\x80\xa6"""
2018-10-09 12:08:13,"b""RT @jeffreymmiller: American Women are angry at CORRUPT Russian Puppet #realDonaldTrump and his #GOP. And it's not just about Alcoholic RAP\xe2\x80\xa6"""
2018-10-09 12:04:20,b'Freshly minted Justice Kavanaugh gets to work at Supreme Court looking for cases which will entrench\xe2\x80\xa6 https://t.co/mjjJdbVlQU'
2018-10-09 12:02:04,"b""American Women are angry at CORRUPT Russian Puppet #realDonaldTrump and his #GOP. And it's not just about Alcoholic\xe2\x80\xa6 https://t.co/szbneIQ5aq"""
2018-10-09 12:00:18,"b""RT @CyberManBoy: Imagine you lived in a small village with #realDonaldTrump. He'd be the guy that shits in the well and tells them it's goo\xe2\x80\xa6"""
2018-10-09 12:00:18,b'RT @robbienotrobin: #RealDonaldTrump I hope every female in your family comes forward to you with their #metoo stories (that you were not r\xe2\x80\xa6'
2018-10-09 11:57:34,b'#NRA is desperate for members and money now that they got caught taking mobey from Russia to help #realDonaldTrump https://t.co/KBwghQQqjy'
2018-10-09 11:52:18,b'RT @JJS5547: @Ocasio2018 Listen up idiots...  #America IS NOT A DEMOCRACY ... #AMERICA IS A REPUBLIC... the #demonrats have twisted all our\xe2\x80\xa6'
2018-10-09 11:48:39,b'RT @JJS5547: That is an incredible video... must see to make your heart and hope soar. #jjs5547 #maga #walkaway #potus #redwave #trumpman #\xe2\x80\xa6'
2018-10-09 11:39:30,b'How come TRUMP keeps supporting FAKE evil Satanic weather Lies????????\n#realDonaldTrump'
2018-10-09 11:33:58,b'@kilmeade @foxandfriends #kilmeade #realDonaldTrump   \xe2\x80\x9cA Good Day for America and its Future!\xe2\x80\x9d Supreme Court gets b\xe2\x80\xa6 https://t.co/zrEbtofp7k'
2018-10-09 11:31:05,"b""From one mysoginist rapist to another, #realdonaldtrump apologizes to #BrettKavanaugh on behalf of the nation. Don'\xe2\x80\xa6 https://t.co/9onpPyGE0C"""
2018-10-09 11:30:15,"b""The Kremlin created a fake 'manspreading' video -- and conservative media in the #realDonaldTrump Regime helped it\xe2\x80\xa6 https://t.co/dGIAUr2imD"""
2018-10-09 11:28:09,"b""RT @CyberManBoy: Imagine you lived in a small village with #realDonaldTrump. He'd be the guy that shits in the well and tells them it's goo\xe2\x80\xa6"""
2018-10-09 11:26:37,b'#realDonaldTrump Regime Florida Candidate wrote a book arguing the Rounding Fathers were right not to abolish slave\xe2\x80\xa6 https://t.co/QO1aWfbCf6'
2018-10-09 11:23:31,b'@Bre_payton @foxandfriends @FoxNews #bre_payton. #foxandfriends  #realDonaldTrump   No such thing as Democratic Soc\xe2\x80\xa6 https://t.co/Wl1BqBr83o'
2018-10-09 11:19:41,b'I lost so many followers that I cannot follow new ones! Twittdom censorship is real and painful! #realDonaldTrump'
2018-10-09 11:18:49,"b""Imagine you lived in a small village with #realDonaldTrump. He'd be the guy that shits in the well and tells them i\xe2\x80\xa6 https://t.co/4nuTO4RDUQ"""
2018-10-09 11:15:36,b'@foxandfriends #foxandfriends #realDonaldTrump   A known sexual abuser and a former politician who tried to deceive\xe2\x80\xa6 https://t.co/GxqN6NbSp1'
2018-10-09 11:12:48,b'#RealDonaldTrump I hope every female in your family comes forward to you with their #metoo stories (that you were n\xe2\x80\xa6 https://t.co/fZPqaCMqc8'
2018-10-09 11:09:58,"b'@CNNPolitics She met with her Russian handler who passed along instructions for that little Rusky wannabe husband of hers, #realDonaldTrump'"
2018-10-09 11:07:22,b'RT @jeriharrell: #realDonaldTrump I am part of the \xe2\x80\x9cAmerican People\xe2\x80\x9d. Do not ever apologize on my behalf again. You do not speak for me.'
2018-10-09 11:06:00,"b'""W"" globalist focus leads to recession in USA - \n#Obama does nothing but create racial divide.\n#realDonaldTrump cre\xe2\x80\xa6 https://t.co/LcySZLV65v'"
2018-10-09 11:05:34,b'#realDonaldTrump I am part of the \xe2\x80\x9cAmerican People\xe2\x80\x9d. Do not ever apologize on my behalf again. You do not speak for me.'
2018-10-09 11:01:38,b'RT @carbonatedthoug: Great question. #realDonaldTrump. https://t.co/6EYOVfL1RR'
2018-10-09 10:59:13,"b'RT @erobertson03: #realDonaldTrump - still waiting for an official comment on the murder of journalist Jamal Khashoggi - so Trump family, w\xe2\x80\xa6'"
2018-10-09 10:59:13,"b'RT @erobertson03: #realDonaldTrump -The fools that think putting Kavanaugh on the Supreme Court is only about  the ""women issue"" are indeed\xe2\x80\xa6'"
2018-10-09 10:57:55,b'#realDonaldTrump - still waiting for an official comment on the murder of journalist Jamal Khashoggi - so Trump fam\xe2\x80\xa6 https://t.co/fDtHs8ZKLk'
2018-10-09 10:56:07,"b'#realDonaldTrump -The fools that think putting Kavanaugh on the Supreme Court is only about  the ""women issue"" are\xe2\x80\xa6 https://t.co/49tknTi9kT'"
2018-10-09 10:41:30,b'@realDonaldTrump @POTUS Yes @potus #potus has so much in common with Columbus #celebratemurderday Racist\xe2\x80\xa6 https://t.co/zYvwZG4b3g'
2018-10-09 10:31:46,"b""I saw this on the BBC\n\nUS trade war would make world 'poorer and more dangerous' - https://t.co/amNewwKdIR\xe2\x80\xa6 https://t.co/qq3xojmH3C"""
2018-10-09 10:15:25,b'#realDonaldTrump realdonaldtrump is the stupidest President ever.'
2018-10-09 10:15:20,"b""RT @Adrian33609: @EdKrassen @janjan_collins It is like someone gave donald a U.S. credit card and he just can't stop spending. Trying to im\xe2\x80\xa6"""
2018-10-09 10:13:44,"b'RT @robbienotrobin: #RealDonaldTrump Shame on you. For apologizing to a sexual predator, for calling the outrage a hoax, for tying the FBI\xe2\x80\x99\xe2\x80\xa6'"
2018-10-09 10:04:08,"b""RT @Adrian33609: @EdKrassen @janjan_collins It is like someone gave donald a U.S. credit card and he just can't stop spending. Trying to im\xe2\x80\xa6"""
2018-10-09 10:02:12,"b""@EdKrassen @janjan_collins It is like someone gave donald a U.S. credit card and he just can't stop spending. Tryin\xe2\x80\xa6 https://t.co/LxzOMMFFAg"""
2018-10-09 10:00:36,b'RT @ToniCamac2: My son switched from registered Independent to Republican....his frontal lobe has finally fully developed!! #maga #realDona\xe2\x80\xa6'
2018-10-09 9:49:49,b'RT @ToniCamac2: My son switched from registered Independent to Republican....his frontal lobe has finally fully developed!! #maga #realDona\xe2\x80\xa6'
2018-10-09 9:48:01,b'My son switched from registered Independent to Republican....his frontal lobe has finally fully developed!! #maga #realDonaldTrump'
2018-10-09 9:31:26,"b'RT @robbienotrobin: #RealDonaldTrump Shame on you. For apologizing to a sexual predator, for calling the outrage a hoax, for tying the FBI\xe2\x80\x99\xe2\x80\xa6'"
2018-10-09 9:27:45,"b'RT @robbienotrobin: #RealDonaldTrump Shame on you. For apologizing to a sexual predator, for calling the outrage a hoax, for tying the FBI\xe2\x80\x99\xe2\x80\xa6'"
2018-10-09 9:21:20,"b""RT @A1Houseboy1: Trump falsely says Kavanaugh was 'proven innocent' at swearing-in https://t.co/CMAgx7vtKQ Any 1 w/half a brain knows innoc\xe2\x80\xa6"""
2018-10-09 9:19:30,"b'RT @robbienotrobin: #RealDonaldTrump Shame on you. For apologizing to a sexual predator, for calling the outrage a hoax, for tying the FBI\xe2\x80\x99\xe2\x80\xa6'"
2018-10-09 9:19:05,"b'#RealDonaldTrump Shame on you. For apologizing to a sexual predator, for calling the outrage a hoax, for tying the\xe2\x80\xa6 https://t.co/py8Jry9Eai'"
2018-10-09 9:18:41,b'RT @JJS5547: @Ocasio2018 Listen up idiots...  #America IS NOT A DEMOCRACY ... #AMERICA IS A REPUBLIC... the #demonrats have twisted all our\xe2\x80\xa6'
2018-10-09 9:18:11,b'Trump Campaign Aide Requested Online Manipulation Plans From Israeli Intelligence Firm https://t.co/OtdMe0CfcH 4 su\xe2\x80\xa6 https://t.co/Clm0La7vrb'
2018-10-09 9:15:52,"b""Trump falsely says Kavanaugh was 'proven innocent' at swearing-in https://t.co/CMAgx7vtKQ Any 1 w/half a brain know\xe2\x80\xa6 https://t.co/SFTTE8gDSV"""
2018-10-09 9:13:12,"b'RT @DFronterhouse: Test Yourself: If you believe Democrats colluded with Russia like #realDonaldTrump claims, or made up allegations agains\xe2\x80\xa6'"
2018-10-09 9:11:30,"b'Test Yourself: If you believe Democrats colluded with Russia like #realDonaldTrump claims, or made up allegations a\xe2\x80\xa6 https://t.co/ZyjVRhvstV'"
2018-10-09 8:25:01,"b""@realDonaldTrump please don't lie and apologize falsely for me and many Americans to Kavanaugh, not your job #realDonaldTrump"""
2018-10-09 8:05:09,"b""@FoxNews @POTUS Democrats and liberals won't like THAT, since they HATE cops!\n\n#BlueLivesMatter #CopsLivesMatter\xe2\x80\xa6 https://t.co/QYgyLK3v7j"""
2018-10-09 8:03:20,"b'RT @EdwinLo31339753: Good morning troops , vets and patriots . God bless . #GodblessAmerica #realDonaldTrump #POTUS #RNC #GOP #MAGA #KAG #R\xe2\x80\xa6'"
2018-10-09 8:03:09,"b'RT @EdwinLo31339753: Good morning troops , vets and patriots . God bless . #GodblessAmerica #realDonaldTrump #POTUS #RNC #GOP #MAGA #KAG #R\xe2\x80\xa6'"
2018-10-09 8:00:13,"b'Good morning troops , vets and patriots . God bless . #GodblessAmerica #realDonaldTrump #POTUS #RNC #GOP #MAGA #KAG\xe2\x80\xa6 https://t.co/N84ugwsx1o'"
2018-10-09 7:56:12,"b'Yea, right, your dreaming, you low IQ moron! #FatNixon #ComboverCrook #KidsInCages #CadetBoneSpurs #realDonaldTrump https://t.co/uTVsa8LcVH'"
2018-10-09 7:53:34,b'RT @JJS5547: @Ocasio2018 Listen up idiots...  #America IS NOT A DEMOCRACY ... #AMERICA IS A REPUBLIC... the #demonrats have twisted all our\xe2\x80\xa6'
2018-10-09 7:52:55,b'RT @JJS5547: @Ocasio2018 Listen up idiots...  #America IS NOT A DEMOCRACY ... #AMERICA IS A REPUBLIC... the #demonrats have twisted all our\xe2\x80\xa6'
2018-10-09 7:49:17,b'RT @JJS5547: @Ocasio2018 Listen up idiots...  #America IS NOT A DEMOCRACY ... #AMERICA IS A REPUBLIC... the #demonrats have twisted all our\xe2\x80\xa6'
2018-10-09 6:59:39,b'@McFaul Amb McFaul u r forgiven !!!#realDonaldTrump'
2018-10-09 6:53:18,"b'RT @rcs1218: Sen Susan Collins\xe2\x80\x99 courageous speech on the Senate floor will go down in the annals of history, showing her to be a champion o\xe2\x80\xa6'"
2018-10-09 6:53:14,b'RT @rcs1218: #trump roasted Diane Feinstein in Kansas. Why not? The Dems and their #media cohorts roast him all day Every day.\n#maga #kag #\xe2\x80\xa6'
2018-10-09 6:24:24,"b'RT @WilsonShilo: ""US voter registration spikes and #Trump #IdiotInChief responds after #TaylorSwift urges fans to vote""  https://t.co/ukqmb\xe2\x80\xa6'"
2018-10-09 6:21:56,b'RT @nwsgop: #realDonaldTrump  Thank you Mr President. We want to save our city from becoming the next Detroit https://t.co/MOHYal351R'
2018-10-09 6:15:58,"b'RT @bearclawws: Best Tweet of the month goes to.. ""How do you know it was ""flawed"" and ""incomplete"" when it wasn\'t even publicly released?""\xe2\x80\xa6'"
2018-10-09 6:15:13,"b'RT @WilsonShilo: ""US voter registration spikes and #Trump #IdiotInChief responds after #TaylorSwift urges fans to vote""  https://t.co/ukqmb\xe2\x80\xa6'"
2018-10-09 6:13:32,"b'Best Tweet of the month goes to.. ""How do you know it was ""flawed"" and ""incomplete"" when it wasn\'t even publicly re\xe2\x80\xa6 https://t.co/5H0Vl50ZuM'"
2018-10-09 6:11:33,"b'RT @WilsonShilo: ""US voter registration spikes and #Trump #IdiotInChief responds after #TaylorSwift urges fans to vote""  https://t.co/ukqmb\xe2\x80\xa6'"
2018-10-09 6:11:00,"b'USA; a democratic country? Scary to experience how a supreme court judge is selected and inaugurated. Pow, pow!\xe2\x80\xa6 https://t.co/dXh9UYfcRq'"
2018-10-09 6:02:16,"b'RT @WilsonShilo: ""US voter registration spikes and #Trump #IdiotInChief responds after #TaylorSwift urges fans to vote""  https://t.co/ukqmb\xe2\x80\xa6'"
2018-10-09 5:59:18,"b'RT @WilsonShilo: ""US voter registration spikes and #Trump #IdiotInChief responds after #TaylorSwift urges fans to vote""  https://t.co/ukqmb\xe2\x80\xa6'"
2018-10-09 5:58:59,"b""Trump 'about 25 per cent less' of a Taylor Swift fan after pop star backs Democrats https://t.co/epu39ipS4S #Trump\xe2\x80\xa6 https://t.co/IBjbfSiBXW"""
2018-10-09 5:54:07,"b'RT @WilsonShilo: ""US voter registration spikes and #Trump #IdiotInChief responds after #TaylorSwift urges fans to vote""  https://t.co/ukqmb\xe2\x80\xa6'"
2018-10-09 5:52:58,"b'RT @WilsonShilo: ""US voter registration spikes and #Trump #IdiotInChief responds after #TaylorSwift urges fans to vote""  https://t.co/ukqmb\xe2\x80\xa6'"
2018-10-09 5:51:44,"b'RT @WilsonShilo: ""US voter registration spikes and #Trump #IdiotInChief responds after #TaylorSwift urges fans to vote""  https://t.co/ukqmb\xe2\x80\xa6'"
2018-10-09 5:47:28,"b'""US voter registration spikes and #Trump #IdiotInChief responds after #TaylorSwift urges fans to vote""\xe2\x80\xa6 https://t.co/ZTzTB7QfkS'"
2018-10-09 5:43:48,b'#realDonaldTrump  Thank you Mr President. We want to save our city from becoming the next Detroit https://t.co/MOHYal351R'
2018-10-09 5:41:07,b'RT @nwsgop: Classy move by #realDonaldTrump https://t.co/jZlNsWyCQS'
2018-10-09 5:39:22,b'Classy move by #realDonaldTrump https://t.co/jZlNsWyCQS'
2018-10-09 5:32:26,"b'@CNN I have nothing to apologize for! Kavanaugh should apologize. He was belligerent, demonstrated partisanship, an\xe2\x80\xa6 https://t.co/6XlIMQxNZg'"
2018-10-09 5:29:44,b'@A_YoungFan2020 You\xe2\x80\x99re right. I thank her for reminding me to update. 3rd time ever in my life. First 2 times were\xe2\x80\xa6 https://t.co/KGrFJ72rJ1'
